,POTENCIA1 (cv),PUERTAS,PRECIO,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Peso (kg),Largo (mm),Ancho (mm),Alto (mm),Volume,RShape,BRAND_Abarth,BRAND_Alfa Romeo,BRAND_Aston Martin,BRAND_Audi,BRAND_Bmw,BRAND_Citroen,BRAND_Cupra,BRAND_Dacia,BRAND_Ds,BRAND_Fiat,BRAND_Ford,BRAND_Honda,BRAND_Hyundai,BRAND_Jaguar,BRAND_Jeep,BRAND_Kia,BRAND_Land Rover,BRAND_Lexus,BRAND_Maserati,BRAND_Mazda,BRAND_Mercedes,BRAND_Mini,BRAND_Mitsubishi,BRAND_Morgan,BRAND_Nissan,BRAND_Opel,BRAND_Peugeot,BRAND_Porsche,BRAND_Renault,BRAND_Seat,BRAND_Skoda,BRAND_Smart,BRAND_Ssangyong,BRAND_Subaru,BRAND_Suzuki,BRAND_Toyota,BRAND_Volkswagen,BRAND_Volvo,COMBUSTIBLE_Diesel,COMBUSTIBLE_Eléctrico|Corriente eléctrica ,COMBUSTIBLE_Gasolina,COMBUSTIBLE_Gasolina|Gasolina/gas ,COMBUSTIBLE_Gasolina|Hidrogeno ,COMBUSTIBLE_Híbrido|Diesel y corriente eléctrica ,COMBUSTIBLE_Híbrido|Gasolina y corriente eléctrica ,CO2_ambar,CO2_gris,CO2_rojo,CO2_verde,Tracción_Todo terreno tracción total conectable ,Tracción_Todo terreno tracción total permanente ,Tracción_Tracción delantera ,Tracción_Tracción total conectable ,Tracción_Tracción total permanente ,Tracción_Tracción trasera ,Transmisión_Automática ,Transmisión_Automática continua ,"Transmisión_Automática continua, secuencial ",Transmisión_Automática secuencial ,"Transmisión_Directo, sin caja de cambios ",Transmisión_Manual ,Transmisión_Manual automatizada ,Transmisión_Manual con subgrupos ,Transmisión_Tipo de caja de cambios ,Carrocería_Berlina ,Carrocería_Bus ,Carrocería_Chasis ,Carrocería_Chasis Doble Cabina ,Carrocería_Combi ,Carrocería_Convertible ,Carrocería_Coupe ,Carrocería_Furgon ,Carrocería_Monovolumen ,Carrocería_Pick-Up ,Carrocería_Pick-Up Doble Cabina ,Carrocería_Roadster ,Carrocería_Stationwagon ,Carrocería_Targa ,Carrocería_Todo Terreno 
2915,114,4.0,25746,213.0,802.5,8.1,24.0,2143.0,65.0,9.0,200.24313725490197,9.421545938440175,3800.0,300.0,1995.0,5261.0,1993.0,2363.0,2.4776463799,0.378825318380536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2916,143,2.0,25776,215.0,812.5,8.0,24.0,2143.0,65.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1745.0,5887.0,1993.0,2410.0,2.827602631,0.3385425513844063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2917,143,4.0,26105,205.0,833.3,7.8,24.0,2143.0,65.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,2090.0,5926.0,1993.0,2757.0,3.2561598126,0.3363145460681741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2918,114,4.0,26155,214.0,802.5,8.1,24.0,2143.0,65.0,6.0,200.24313725490197,9.421545938440175,3800.0,300.0,2090.0,5926.0,1993.0,2757.0,3.2561598126,0.3363145460681741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2919,114,4.0,26443,213.0,802.5,8.1,24.0,2143.0,65.0,9.0,200.24313725490197,9.421545938440175,3800.0,300.0,2090.0,5926.0,1993.0,2757.0,3.2561598126,0.3363145460681741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2920,143,2.0,26523,194.0,812.5,8.0,24.0,2143.0,65.0,9.0,200.24313725490197,9.421545938440175,3800.0,330.0,1730.0,5322.0,1993.0,2365.0,2.508495429,0.37448327696354755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2921,143,4.0,26769,205.0,833.3,7.8,24.0,2143.0,65.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1995.0,5261.0,1993.0,2363.0,2.4776463799,0.378825318380536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2922,143,2.0,26842,194.0,812.5,8.0,24.0,2143.0,65.0,9.0,200.24313725490197,9.421545938440175,3800.0,330.0,1745.0,5322.0,1993.0,2365.0,2.508495429,0.37448327696354755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2923,114,2.0,27366,234.0,865.9,8.2,24.0,2143.0,71.0,7.0,200.24313725490197,9.421545938440175,3800.0,300.0,1745.0,5887.0,1993.0,2410.0,2.827602631,0.3385425513844063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2924,143,4.0,27466,205.0,833.3,7.8,24.0,2143.0,65.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,2090.0,5926.0,1993.0,2757.0,3.2561598126,0.3363145460681741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2925,143,4.0,27742,213.0,802.5,8.1,24.0,2143.0,65.0,9.0,200.24313725490197,9.421545938440175,3800.0,330.0,1995.0,5261.0,1993.0,2363.0,2.4776463799,0.378825318380536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2926,143,2.0,27788,215.0,887.5,8.0,24.0,2143.0,71.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1745.0,5887.0,1993.0,2410.0,2.827602631,0.3385425513844063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2927,143,2.0,27791,215.0,812.5,8.0,24.0,2143.0,65.0,9.0,200.24313725490197,9.421545938440175,3800.0,330.0,1730.0,5322.0,1993.0,2365.0,2.508495429,0.37448327696354755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2928,114,4.0,27808,214.0,925.9,8.1,24.0,2143.0,75.0,6.0,200.24313725490197,9.421545938440175,3800.0,300.0,2345.0,5926.0,1993.0,2757.0,3.2561598126,0.3363145460681741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2929,114,2.0,27831,234.0,865.9,8.2,24.0,2143.0,71.0,7.0,200.24313725490197,9.421545938440175,3800.0,300.0,1830.0,6697.0,1993.0,2400.0,3.20330904,0.2975959384799164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2930,143,2.0,28110,215.0,1250.0,8.0,24.0,2143.0,100.0,9.0,200.24313725490197,9.421545938440175,3800.0,330.0,1745.0,5887.0,1993.0,2410.0,2.827602631,0.3385425513844063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2931,114,4.0,28190,214.0,802.5,8.1,24.0,2143.0,65.0,6.0,200.24313725490197,9.421545938440175,3800.0,300.0,2275.0,6961.0,1993.0,2750.0,3.815150075,0.28630943829909494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2932,143,2.0,28253,215.0,887.5,8.0,24.0,2143.0,71.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1830.0,6697.0,1993.0,2400.0,3.20330904,0.2975959384799164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2933,143,4.0,28440,213.0,802.5,8.1,24.0,2143.0,65.0,9.0,200.24313725490197,9.421545938440175,3800.0,330.0,2090.0,5926.0,1993.0,2757.0,3.2561598126,0.3363145460681741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2934,114,4.0,28489,212.0,802.5,8.1,24.0,2143.0,65.0,7.0,200.24313725490197,9.421545938440175,3800.0,300.0,2090.0,5926.0,1993.0,2757.0,3.2561598126,0.3363145460681741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2935,102,4.0,25549,172.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2936,136,4.0,25723,179.0,838.2,6.8,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1736.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2937,136,4.0,26372,179.0,838.2,6.8,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1761.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2938,102,4.0,26909,175.0,850.7,6.7,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1800.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2939,136,4.0,27032,179.0,838.2,6.8,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1786.0,5370.0,1928.0,1910.0,1.97749176,0.35567970204841715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2940,163,4.0,27610,168.0,890.6,6.4,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,380.0,1736.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2941,136,4.0,27674,179.0,838.2,6.8,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1800.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2942,102,4.0,28122,172.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2943,163,4.0,28258,168.0,890.6,6.4,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,380.0,1761.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2944,136,4.0,28324,179.0,838.2,6.8,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1825.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2945,163,4.0,28918,168.0,890.6,6.4,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,380.0,1786.0,5370.0,1928.0,1910.0,1.97749176,0.35567970204841715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2946,136,4.0,28982,179.0,838.2,6.8,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,330.0,1850.0,5370.0,1928.0,1910.0,1.97749176,0.35567970204841715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2947,102,4.0,29298,170.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1976.0,4895.0,1928.0,1890.0,1.78369884,0.3861082737487232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2948,163,4.0,29560,168.0,890.6,6.4,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,380.0,1800.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2949,102,4.0,29643,174.0,863.6,6.6,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,5370.0,1928.0,1910.0,1.97749176,0.35567970204841715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2950,163,4.0,30209,168.0,890.6,6.4,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,380.0,1825.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2951,102,4.0,30390,175.0,863.6,6.6,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1800.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2952,163,4.0,30869,168.0,890.6,6.4,24.0,2143.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,380.0,1850.0,5370.0,1928.0,1910.0,1.97749176,0.35567970204841715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2953,102,4.0,31078,172.0,876.9,6.5,24.0,1749.0,57.0,7.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2954,102,4.0,31139,170.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1976.0,4895.0,1928.0,1890.0,1.78369884,0.3861082737487232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2955,136,4.0,31817,172.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2956,102,4.0,31894,171.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1976.0,5140.0,1928.0,1890.0,1.87297488,0.36770428015564205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2957,102,4.0,31911,175.0,850.7,6.7,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1800.0,5370.0,1928.0,1910.0,1.97749176,0.35567970204841715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2958,102,4.0,31920,172.0,876.9,6.5,24.0,1749.0,57.0,7.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2959,190,4.0,31920,160.0,934.4,6.1,24.0,2143.0,57.0,7.0,200.24313725490197,9.421545938440175,3800.0,440.0,1736.0,4895.0,1928.0,1910.0,1.80257396,0.390194075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2960,190,4.0,32568,160.0,934.4,6.1,24.0,2143.0,57.0,7.0,200.24313725490197,9.421545938440175,3800.0,440.0,1761.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2961,136,4.0,32571,172.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,5140.0,1928.0,1910.0,1.89279472,0.3715953307392996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2962,102,4.0,32599,174.0,863.6,6.6,24.0,1749.0,57.0,7.0,200.24313725490197,9.421545938440175,3800.0,230.0,1736.0,5370.0,1928.0,1910.0,1.97749176,0.35567970204841715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2963,102,4.0,33077,171.0,876.9,6.5,24.0,1749.0,57.0,6.0,200.24313725490197,9.421545938440175,3800.0,230.0,1976.0,5140.0,1928.0,1890.0,1.87297488,0.36770428015564205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
